siteID,observer,date,startTime,interval,spp,d10,d20,d30,d40,d50,detection
SULLLORCO1,AM,2017-07-19,0718,3,AMGO,0,0,0,1,0,V
SULLLORCO1,AM,2017-07-19,0718,3,COGR,0,1,0,0,0,V
SULLLORCO1,AM,2017-07-19,0718,3,MODO,0,0,0,0,1,A
SULLLORCO1,AM,2017-07-19,0718,3,SAPH,0,0,0,1,0,V
REIDLOLMA1,JLK,2017-07-20,0711,1,AMRO,0,0,1,0,0,A
REIDLOLMA1,JLK,2017-07-20,0711,1,BLJA,0,0,0,0,2,A
REIDLOLMA1,JLK,2017-07-20,0711,1,BLJA,0,1,0,0,0,V
REIDLOLMA1,JLK,2017-07-20,0711,1,CHSW,0,0,2,1,0,A
REIDLOLMA1,JLK,2017-07-20,0711,1,EUST,0,1,0,0,0,A
REIDLOLMA1,JLK,2017-07-20,0711,1,EUST,0,2,0,0,0,V
REIDLOLMA1,JLK,2017-07-20,0711,1,NOCA,0,0,1,0,0,A
REIDLOLMA1,JLK,2017-07-20,0711,2,AMRO,0,1,0,0,0,B
REIDLOLMA1,JLK,2017-07-20,0711,2,BCCH,0,2,0,0,0,A
REIDLOLMA1,JLK,2017-07-20,0711,2,BLJA,0,0,0,0,2,A
REIDLOLMA1,JLK,2017-07-20,0711,2,CHSW,0,0,0,1,0,A
REIDLOLMA1,JLK,2017-07-20,0711,2,EUST,0,1,0,0,0,B
REIDLOLMA1,JLK,2017-07-20,0711,2,EUST,0,1,0,0,0,V
REIDLOLMA1,JLK,2017-07-20,0711,2,HOSP,0,0,0,2,0,A
REIDLOLMA1,JLK,2017-07-20,0711,2,MODO,0,0,0,1,0,A
REIDLOLMA1,JLK,2017-07-20,0711,2,NOCA,0,0,1,0,0,A
REIDLOLMA1,JLK,2017-07-20,0711,3,AMRO,0,2,0,0,0,B
REIDLOLMA1,JLK,2017-07-20,0711,3,BCCH,0,1,0,0,0,A
REIDLOLMA1,JLK,2017-07-20,0711,3,BLJA,0,0,0,0,1,A
REIDLOLMA1,JLK,2017-07-20,0711,3,CARW,0,0,0,0,1,A
REIDLOLMA1,JLK,2017-07-20,0711,3,EUST,0,3,0,0,0,B
REIDLOLMA1,JLK,2017-07-20,0711,3,GRCA,0,0,0,1,0,A
REIDLOLMA1,JLK,2017-07-20,0711,3,HOSP,0,2,0,0,0,A
REIDLOLMA1,JLK,2017-07-20,0711,3,HOSP,0,2,0,0,0,B
REIDLOLMA1,JLK,2017-07-20,0711,3,NOCA,0,1,0,0,0,A
GALVLIBPA2,LY,2017-07-21,0545,1,AMRO,0,0,0,1,1,A
GALVLIBPA2,LY,2017-07-21,0545,1,CARW,0,0,0,1,0,A
GALVLIBPA2,LY,2017-07-21,0545,1,EATO,0,0,1,0,0,A
GALVLIBPA2,LY,2017-07-21,0545,1,NOCA,0,0,1,0,1,A
GALVLIBPA2,LY,2017-07-21,0545,1,UNCH,0,0,0,1,0,A
GALVLIBPA2,LY,2017-07-21,0545,2,CARW,0,0,0,1,0,A
GALVLIBPA2,LY,2017-07-21,0545,2,EATO,0,0,1,0,0,A
GALVLIBPA2,LY,2017-07-21,0545,2,HOWR,0,1,0,0,0,A
GALVLIBPA2,LY,2017-07-21,0545,2,NOCA,0,0,0,0,1,A
GALVLIBPA2,LY,2017-07-21,0545,3,CARW,0,0,0,1,0,A
GALVLIBPA2,LY,2017-07-21,0545,3,CHSP,0,0,1,0,0,A
GALVLIBPA2,LY,2017-07-21,0545,3,EATO,0,0,0,0,1,A
GALVLIBPA2,LY,2017-07-21,0545,3,HOWR,0,0,0,1,0,A
GALVLIBPA2,LY,2017-07-21,0545,3,SOSP,0,0,0,1,1,A
JAKUSTEMA1,JLK,2017-07-21,0709,1,AMGO,0,0,0,2,0,V
JAKUSTEMA1,JLK,2017-07-21,0709,1,AMRO,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,1,BCCH,0,0,1,0,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,1,BLJA,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,1,CHSP,0,0,0,0,1,A
JAKUSTEMA1,JLK,2017-07-21,0709,1,NOCA,0,0,1,0,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,1,WBNU,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,AMRO,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,AMRO,0,0,1,0,0,B
JAKUSTEMA1,JLK,2017-07-21,0709,2,AMRO,1,0,0,0,0,V
JAKUSTEMA1,JLK,2017-07-21,0709,2,BCCH,0,0,1,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,BLJA,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,CEDW,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,CHSW,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,CHSW,0,0,0,6,0,B
JAKUSTEMA1,JLK,2017-07-21,0709,2,COYE,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,NOCA,0,0,0,0,1,A
JAKUSTEMA1,JLK,2017-07-21,0709,2,RWBL,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,3,AMGO,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,3,AMGO,0,0,0,1,0,V
JAKUSTEMA1,JLK,2017-07-21,0709,3,AMRO,0,1,1,0,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,3,BCCH,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,3,BLJA,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,3,CEDW,0,0,1,0,0,V
JAKUSTEMA1,JLK,2017-07-21,0709,3,CHSP,0,0,0,1,0,A
JAKUSTEMA1,JLK,2017-07-21,0709,3,NOCA,0,0,0,1,0,A
RYANKATCO1,AM,2017-07-21,0714,1,HOFI,0,0,1,0,1,A
RYANKATCO1,AM,2017-07-21,0714,1,HOWR,0,1,0,1,0,A
RYANKATCO1,AM,2017-07-21,0714,1,WBNU,0,0,0,0,1,A
RYANKATCO1,AM,2017-07-21,0714,2,BCCH,0,0,0,0,1,A
RYANKATCO1,AM,2017-07-21,0714,2,HOFI,0,0,0,1,0,A
RYANKATCO1,AM,2017-07-21,0714,2,SPTO,0,0,0,0,1,A
RYANKATCO1,AM,2017-07-21,0714,2,WBNU,0,0,0,0,1,A
RYANKATCO1,AM,2017-07-21,0714,3,BCCH,0,0,0,0,2,A
RYANKATCO1,AM,2017-07-21,0714,3,CAGO,0,0,0,0,3,A
RYANKATCO1,AM,2017-07-21,0714,3,HOFI,0,1,0,1,0,A
RYANKATCO1,AM,2017-07-21,0714,3,HOWR,0,0,1,0,1,A
PIROELADC1,JLM,2017-07-22,0700,1,AMRO,1,0,0,0,0,V
PIROELADC1,JLM,2017-07-22,0700,1,JACR,0,0,3,0,0,B
PIROELADC1,JLM,2017-07-22,0700,1,SOSP,0,0,1,0,0,A
PIROELADC1,JLM,2017-07-22,0700,2,AMCR,0,0,0,1,0,A
PIROELADC1,JLM,2017-07-22,0700,2,AMRO,0,0,1,0,0,B
PIROELADC1,JLM,2017-07-22,0700,2,HOSP,1,0,0,0,0,V
PIROELADC1,JLM,2017-07-22,0700,2,SOSP,0,0,1,0,0,A
PIROELADC1,JLM,2017-07-22,0700,3,AMCR,0,0,0,0,1,A
PIROELADC1,JLM,2017-07-22,0700,3,HOSP,0,0,0,0,1,A
SURNSCOMA1,JLK,2017-07-22,0711,1,AMCR,0,0,0,0,1,A
SURNSCOMA1,JLK,2017-07-22,0711,1,AMGO,0,1,0,0,0,B
SURNSCOMA1,JLK,2017-07-22,0711,1,AMGO,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,1,AMRO,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,BLJA,0,0,1,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,BLJA,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,1,CEDW,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,CHSP,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,COGR,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,1,DOWO,0,0,1,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,EAPH,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,1,GRCA,0,1,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,GRCA,0,0,1,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,1,HOSP,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,1,MODO,0,1,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,RWBL,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,1,SOSP,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,2,AMCR,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,2,AMGO,0,0,0,0,1,V
SURNSCOMA1,JLK,2017-07-22,0711,2,AMRO,0,1,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,2,BLJA,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,2,CEDW,3,0,0,0,0,B
SURNSCOMA1,JLK,2017-07-22,0711,2,COGR,3,0,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,2,DOWO,1,0,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,2,GRCA,0,1,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,2,MODO,0,0,0,0,1,V
SURNSCOMA1,JLK,2017-07-22,0711,2,RTHU,0,1,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,2,RWBL,0,1,0,0,0,B
SURNSCOMA1,JLK,2017-07-22,0711,2,WBNU,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,3,AMGO,0,1,0,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,3,BARS,0,0,0,1,0,V
SURNSCOMA1,JLK,2017-07-22,0711,3,BLJA,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,3,CHSP,0,0,0,0,1,A
SURNSCOMA1,JLK,2017-07-22,0711,3,COGR,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,3,GRCA,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,3,HAWO,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,3,HOSP,0,1,0,0,0,B
SURNSCOMA1,JLK,2017-07-22,0711,3,MODO,0,0,0,0,1,A
SURNSCOMA1,JLK,2017-07-22,0711,3,NOCA,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,3,NOCA,0,1,0,0,0,V
SURNSCOMA1,JLK,2017-07-22,0711,3,PIWO,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,3,SOSP,0,0,1,0,0,A
SURNSCOMA1,JLK,2017-07-22,0711,3,WBNU,0,0,0,1,0,A
SURNSCOMA1,JLK,2017-07-22,0711,3,WBNU,0,1,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,1,AMGO,0,1,0,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,1,AMRO,0,0,1,1,0,A
GAIEMELMA1,JLK,2017-07-23,0712,1,BARS,0,0,0,1,0,V
GAIEMELMA1,JLK,2017-07-23,0712,1,COYE,0,0,1,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,1,GRCA,0,0,1,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,1,GRCA,0,1,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,1,HOSP,0,2,0,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,1,MODO,0,0,0,1,0,A
GAIEMELMA1,JLK,2017-07-23,0712,1,MODO,0,1,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,1,SOSP,0,0,1,1,0,A
GAIEMELMA1,JLK,2017-07-23,0712,2,AMGO,0,0,1,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,2,AMRO,0,1,0,1,0,A
GAIEMELMA1,JLK,2017-07-23,0712,2,AMRO,0,1,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,2,BARS,0,1,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,2,HOSP,0,3,0,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,2,HOSP,0,2,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,2,NOCA,0,0,1,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,2,NOMO,0,1,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,2,SOSP,0,0,1,1,0,A
GAIEMELMA1,JLK,2017-07-23,0712,2,SOSP,1,0,0,0,0,B
GAIEMELMA1,JLK,2017-07-23,0712,3,AMCR,0,0,0,0,1,A
GAIEMELMA1,JLK,2017-07-23,0712,3,BCCH,0,0,0,0,1,A
GAIEMELMA1,JLK,2017-07-23,0712,3,BLJA,0,0,2,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,3,CHSP,0,0,0,1,0,A
GAIEMELMA1,JLK,2017-07-23,0712,3,GRCA,0,0,1,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,3,HOSP,0,3,0,0,0,A
GAIEMELMA1,JLK,2017-07-23,0712,3,HOSP,1,0,0,0,0,V
GAIEMELMA1,JLK,2017-07-23,0712,3,MODO,0,0,0,0,1,A
GAIEMELMA1,JLK,2017-07-23,0712,3,NOCA,0,0,1,0,0,B
GAIEMELMA1,JLK,2017-07-23,0712,3,NOMO,0,1,0,0,0,B
GAIEMELMA1,JLK,2017-07-23,0712,3,SOSP,0,0,1,1,0,A
CUNKMARPA1,RSM,2017-07-24,0535,1,AMRO,1,0,0,0,0,A
CUNKMARPA1,RSM,2017-07-24,0535,1,CARW,0,0,1,0,0,A
CUNKMARPA1,RSM,2017-07-24,0535,1,EABL,0,1,0,0,1,A
CUNKMARPA1,RSM,2017-07-24,0535,1,EATO,1,1,0,1,0,A
CUNKMARPA1,RSM,2017-07-24,0535,1,GRCA,0,1,0,0,0,A
CUNKMARPA1,RSM,2017-07-24,0535,1,INBU,0,0,0,0,1,A
CUNKMARPA1,RSM,2017-07-24,0535,1,NOCA,1,2,1,0,1,A
CUNKMARPA1,RSM,2017-07-24,0535,1,WOTH,0,0,1,1,2,A
CUNKMARPA1,RSM,2017-07-24,0535,2,AMRO,0,1,0,1,0,A
CUNKMARPA1,RSM,2017-07-24,0535,2,CARW,0,0,1,0,0,A
CUNKMARPA1,RSM,2017-07-24,0535,2,EABL,0,0,0,0,1,A
CUNKMARPA1,RSM,2017-07-24,0535,2,EATO,2,1,1,1,0,A
CUNKMARPA1,RSM,2017-07-24,0535,2,NOCA,3,1,2,2,3,A
CUNKMARPA1,RSM,2017-07-24,0535,3,AMCR,0,0,0,0,2,A
CUNKMARPA1,RSM,2017-07-24,0535,3,CHSP,0,0,1,0,0,A
CUNKMARPA1,RSM,2017-07-24,0535,3,EABL,0,0,0,1,0,A
CUNKMARPA1,RSM,2017-07-24,0535,3,EATO,1,1,1,1,1,A
CUNKMARPA1,RSM,2017-07-24,0535,3,GRCA,0,1,0,0,0,A
CUNKMARPA1,RSM,2017-07-24,0535,3,INBU,0,1,0,1,0,A
CUNKMARPA1,RSM,2017-07-24,0535,3,MODO,0,0,1,1,0,A
BYERHEAPA1,LY,2017-07-25,0545,1,AMRO,0,0,1,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,1,CARW,0,1,0,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,1,CHSP,1,0,0,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,1,HOWR,0,0,0,1,0,A
BYERHEAPA1,LY,2017-07-25,0545,1,NOCA,0,2,1,0,1,A
BYERHEAPA1,LY,2017-07-25,0545,1,SOSP,0,1,0,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,2,AMRO,0,0,1,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,2,CHSP,1,0,0,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,2,NOCA,0,1,2,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,2,TUTI,1,0,0,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,2,WOTH,0,0,0,1,0,A
BYERHEAPA1,LY,2017-07-25,0545,3,AMRO,0,0,2,0,0,A
BYERHEAPA1,LY,2017-07-25,0545,3,CARW,0,0,1,0,1,A
BYERHEAPA1,LY,2017-07-25,0545,3,CHSP,0,1,0,0,1,A
BYERHEAPA1,LY,2017-07-25,0545,3,WOTH,0,0,1,1,0,A
JACOSYDMD1,akw,2017-07-25,0658,1,BLJA,0,1,2,1,1,A
JACOSYDMD1,akw,2017-07-25,0658,1,BLJA,1,0,0,0,0,B
JACOSYDMD1,akw,2017-07-25,0658,1,CARW,0,0,1,0,0,A
JACOSYDMD1,akw,2017-07-25,0658,1,HOFI,1,0,0,0,0,V
JACOSYDMD1,akw,2017-07-25,0658,1,NOCA,1,1,0,0,0,B
JACOSYDMD1,akw,2017-07-25,0658,1,TUTI,1,1,1,0,0,B
JACOSYDMD1,akw,2017-07-25,0658,2,BGGN,0,1,0,0,0,A
JACOSYDMD1,akw,2017-07-25,0658,2,BLJA,0,1,1,0,0,B
JACOSYDMD1,akw,2017-07-25,0658,2,BRTH,0,1,0,0,0,V
JACOSYDMD1,akw,2017-07-25,0658,2,CACH,0,0,2,0,0,A
JACOSYDMD1,akw,2017-07-25,0658,2,CACH,1,0,0,0,0,V
JACOSYDMD1,akw,2017-07-25,0658,2,CARW,0,0,1,1,0,A
JACOSYDMD1,akw,2017-07-25,0658,2,HOFI,1,0,1,0,0,B
JACOSYDMD1,akw,2017-07-25,0658,2,NOCA,1,0,1,0,0,B
JACOSYDMD1,akw,2017-07-25,0658,2,RWBL,0,1,0,0,0,A
JACOSYDMD1,akw,2017-07-25,0658,2,TUTI,1,0,0,0,0,V
JACOSYDMD1,akw,2017-07-25,0658,3,BLJA,0,1,0,1,0,A
JACOSYDMD1,akw,2017-07-25,0658,3,BRTH,0,1,0,0,0,A
JACOSYDMD1,akw,2017-07-25,0658,3,CACH,0,0,1,0,0,A
JACOSYDMD1,akw,2017-07-25,0658,3,CARW,0,0,0,1,0,A
JACOSYDMD1,akw,2017-07-25,0658,3,GRCA,0,1,0,0,0,V
JACOSYDMD1,akw,2017-07-25,0658,3,HOFI,0,0,0,1,0,A
JACOSYDMD1,akw,2017-07-25,0658,3,RWBL,0,0,0,0,2,A
STEPJANMA1,JLK,2017-07-25,0712,1,AMGO,0,0,1,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,1,AMRO,0,1,1,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,1,BLJA,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,1,CHSP,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,1,HOFI,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,1,HOSP,0,0,3,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,1,MODO,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,1,SOSP,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,2,AMCR,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,2,AMRO,0,1,1,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,2,BCCH,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,2,CHSP,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,2,COYE,0,1,0,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,2,GRCA,0,0,0,0,1,A
STEPJANMA1,JLK,2017-07-25,0712,2,HOSP,0,0,5,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,2,NOCA,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,AMCR,0,0,0,0,1,A
STEPJANMA1,JLK,2017-07-25,0712,3,AMGO,0,0,1,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,AMRO,1,0,1,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,BLJA,0,0,0,2,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,COYE,0,0,1,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,GRCA,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,HOFI,0,2,0,0,0,B
STEPJANMA1,JLK,2017-07-25,0712,3,HOSP,0,0,5,0,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,NOCA,0,0,0,1,0,V
STEPJANMA1,JLK,2017-07-25,0712,3,RTHA,0,0,0,1,0,A
STEPJANMA1,JLK,2017-07-25,0712,3,SOSP,0,0,0,1,0,A
GERKGINCO1,MM,2017-07-26,0740,1,BTLH,0,0,0,0,1,A
GERKGINCO1,MM,2017-07-26,0740,1,PYNU,0,0,0,2,0,A
GERKGINCO1,MM,2017-07-26,0740,1,SPTO,0,0,1,0,0,A
GERKGINCO1,MM,2017-07-26,0740,2,AMCR,0,0,0,0,1,A
GERKGINCO1,MM,2017-07-26,0740,2,BTLH,0,1,0,0,0,A
GERKGINCO1,MM,2017-07-26,0740,2,MOCH,0,0,1,0,0,A
GERKGINCO1,MM,2017-07-26,0740,2,SPTO,0,0,2,0,1,A
GERKGINCO1,MM,2017-07-26,0740,3,AMGO,0,0,1,0,1,B
GERKGINCO1,MM,2017-07-26,0740,3,BTLH,0,1,0,0,0,A
GERKGINCO1,MM,2017-07-26,0740,3,LEGO,0,0,1,0,0,B
GERKGINCO1,MM,2017-07-26,0740,3,SPTO,0,0,1,1,0,A
JACOMERMD1,akw,2017-07-26,0659,1,AMGO,0,0,0,0,2,A
JACOMERMD1,akw,2017-07-26,0659,1,AMRO,0,0,0,0,1,A
JACOMERMD1,akw,2017-07-26,0659,1,BHCO,0,0,2,0,0,B
JACOMERMD1,akw,2017-07-26,0659,1,GRCA,0,0,1,2,1,A
JACOMERMD1,akw,2017-07-26,0659,1,NOCA,0,0,0,0,1,A
JACOMERMD1,akw,2017-07-26,0659,1,SOSP,0,0,0,1,1,A
JACOMERMD1,akw,2017-07-26,0659,1,SOSP,1,0,0,0,0,B
JACOMERMD1,akw,2017-07-26,0659,2,AMRO,0,0,0,1,0,A
JACOMERMD1,akw,2017-07-26,0659,2,GRCA,0,0,1,2,1,A
JACOMERMD1,akw,2017-07-26,0659,2,HOSP,0,0,3,0,0,B
JACOMERMD1,akw,2017-07-26,0659,2,NOCA,0,0,1,0,0,A
JACOMERMD1,akw,2017-07-26,0659,2,SOSP,0,0,1,0,1,A
JACOMERMD1,akw,2017-07-26,0659,2,WOTH,0,0,0,1,1,A
JACOMERMD1,akw,2017-07-26,0659,3,AMGO,0,2,0,2,0,A
JACOMERMD1,akw,2017-07-26,0659,3,GRCA,0,1,2,0,2,A
JACOMERMD1,akw,2017-07-26,0659,3,HOFI,0,2,0,0,0,B
JACOMERMD1,akw,2017-07-26,0659,3,NOCA,0,0,0,1,0,A
JACOMERMD1,akw,2017-07-26,0659,3,SOSP,0,0,1,1,1,A
JACOMERMD1,akw,2017-07-26,0659,3,WOTH,0,0,0,0,1,A
STALJUDPA1,LY,2017-07-26,0545,1,AMCR,0,0,0,0,1,A
STALJUDPA1,LY,2017-07-26,0545,1,AMRO,1,3,0,0,0,A
STALJUDPA1,LY,2017-07-26,0545,1,EATO,0,0,0,1,0,A
STALJUDPA1,LY,2017-07-26,0545,1,NOCA,1,0,1,0,0,A
STALJUDPA1,LY,2017-07-26,0545,2,AMRO,1,0,2,0,0,A
STALJUDPA1,LY,2017-07-26,0545,2,SOSP,0,0,0,0,1,A
STALJUDPA1,LY,2017-07-26,0545,2,TUTI,0,0,0,0,1,A
STALJUDPA1,LY,2017-07-26,0545,3,CARW,0,0,0,1,0,A
STALJUDPA1,LY,2017-07-26,0545,3,MODO,0,0,0,1,0,A
STALJUDPA1,LY,2017-07-26,0545,3,NOCA,0,0,2,0,0,A
JANTCARCO1,AM,2017-07-27,0718,1,AMGO,0,0,0,0,1,A
JANTCARCO1,AM,2017-07-27,0718,1,BLJA,0,0,0,0,1,A
JANTCARCO1,AM,2017-07-27,0718,1,HOFI,0,0,0,2,0,A
JANTCARCO1,AM,2017-07-27,0718,2,BLJA,0,0,0,1,0,A
JANTCARCO1,AM,2017-07-27,0718,2,HOFI,1,0,0,0,0,V
JANTCARCO1,AM,2017-07-27,0718,3,BLJA,0,0,1,0,0,A
JANTCARCO1,AM,2017-07-27,0718,3,HOFI,0,0,2,0,0,A
JANTCARCO1,AM,2017-07-27,0718,3,HOWR,0,0,1,0,0,A
JANTCARCO1,AM,2017-07-27,0718,3,RSFL,0,0,0,1,0,A
MORRDOUPA1,DK,2017-07-27,0545,1,CARW,1,0,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,1,MODO,0,0,0,1,0,A
MORRDOUPA1,DK,2017-07-27,0545,1,NOCA,1,1,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,1,SOSP,1,1,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,2,AMCR,0,0,0,2,0,A
MORRDOUPA1,DK,2017-07-27,0545,2,BLJA,0,0,1,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,2,CARW,0,1,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,2,NOCA,2,1,1,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,2,SOSP,1,1,2,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,3,AMRO,1,0,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,3,CARW,1,1,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,3,EATO,0,1,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,3,NOCA,2,2,0,0,0,A
MORRDOUPA1,DK,2017-07-27,0545,3,RTHU,1,0,0,0,0,V
MORRDOUPA1,DK,2017-07-27,0545,3,SOSP,1,2,1,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,1,AMGO,0,1,0,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,1,AMRO,0,1,0,1,0,A
SURNSANMA1,JLK,2017-07-27,0710,1,BLJA,0,0,0,1,0,A
SURNSANMA1,JLK,2017-07-27,0710,1,GRCA,0,0,1,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,1,MODO,0,0,1,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,1,SOSP,0,0,1,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,2,AMRO,0,1,1,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,2,BLJA,0,0,0,1,1,A
SURNSANMA1,JLK,2017-07-27,0710,2,MODO,0,0,1,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,2,SOSP,0,1,1,1,0,A
SURNSANMA1,JLK,2017-07-27,0710,3,AMGO,0,0,0,1,0,A
SURNSANMA1,JLK,2017-07-27,0710,3,AMRO,0,1,1,0,0,A
SURNSANMA1,JLK,2017-07-27,0710,3,BCCH,0,0,3,1,0,A
SURNSANMA1,JLK,2017-07-27,0710,3,BLJA,0,0,0,0,1,A
SURNSANMA1,JLK,2017-07-27,0710,3,RTHA,0,0,0,1,0,A
DALEELIMD1,AKW,2017-07-28,0701,1,AMCR,0,0,0,0,4,A
DALEELIMD1,AKW,2017-07-28,0701,1,HOFI,0,0,2,0,0,A
DALEELIMD1,AKW,2017-07-28,0701,1,HOWR,0,0,0,0,1,A
