siteID,date,observer,time,bandNumber,long,lat,type,notes,forayNumber
ROBIRONFL1,2018-05-21,ERF,0830,-,,,I,"TUTI with aluminum only, on left",
ROBIRONFL1,2018-05-21,ERF,0950,NA-NA,-82.489744,29.70553,F,,1
ROBIRONFL1,2018-05-21,ERF,1015,NA-NA,-82.49097,29.70573,F,NOCA with aluminum only (right),1
PROWGARFL1,2018-04-18,ERF,0935,2711-58096,,,I,,1
PROWGARFL1,2018-04-18,ERF,0947,2701-39112,,,I,,1
PALUMATFL1,2018-05-19,0938,0938,2730-24950,,,I,,1
PALUMATFL1,2018-05-19,1047,1047,2711-54368,NA,NA,I,NA,1
LOWRSTEFL1,2018-06-29,ERF,0835,2750-63719,,,I,,
LOWRSTEFL1,2018-06-29,ERF,0840,2750-63716,NA,NA,I,NA,NA
LOWRSTEFL1,2018-06-29,ERF,0935,2741-54422,NA,NA,I,NA,1
FLAGMARFL1,2018-06-19,ERF,0935,2730-24916,,,I,,1
FLAGMARFL1,2018-06-19,ERF,0940,2711-58091,NA,NA,I,NA,1
KENTADAFL1,2018-06-18,ERF,0938,2741-54433,,,I,,1
KENTADAFL1,2018-06-18,ERF,0955,---,-82.31052,29.65051,F,2 X only male NOCA,1
KENTADAFL1,2018-06-18,ERF,1010,2701-39176,-82.30897,29.64975,F,missing R,1
KENTADAFL1,2018-06-18,ERF,1039,2741-54428,NA,NA,I,NA,1
WHEATPKMD1,2018-07-17,KME,0548,2651-64559,NA,NA,I,BOGX,0
WHEATPKMD1,2018-07-17,KME,0552,2701-96073,NA,NA,I,MXOO,0
WHEATPKMD1,2018-07-17,KME,0600,2701-96027,NA,NA,I,RXYM,0
WHEATPKMD1,2018-07-17,KME,0634,2651-64651,NA,NA,I,BRPX,0
WHEATPKMD1,2018-07-17,KME,0702,2701-96093,NA,NA,I,"YXWB. Lost B, so now YX, W",0
WHEATPKMD1,2018-07-17,KME,0704,2651-64700,NA,NA,I,PWWX,0
WHEATPKMD1,2018-07-17,GRD,0545,2701-92865,NA,NA,I,RGXY,0
WHEATPKMD1,2018-07-17,FAC,0617,2651-64597,NA,NA,I,POMX,0
WHEATPKMD1,2018-07-17,GRD,0601,2651-64626,NA,NA,I,MPMX,0
WHEATPKMD1,2018-07-17,GRD,0612,2701-92881,NA,NA,I,BBPX,0
WHEATPKMD1,2018-07-17,GRD,0620,2651-64614,NA,NA,I,WYBX,0
JAKUJULMA1,2018-07-17,TAH,0730,2651-65750,-72.6234,42.6662,I,,0
SHEAMARMA1,2018-07-12,HLC,,2651-43423,-72.604,42.4817,I,,0
KINGGEOMA1,2018-07-16,HLC,,2780-93613,-72.4882,42.0745,I,,0
KINGGEOMA1,2018-07-13,HLC,,2850-45268,-72.4881,42.0744,I,,0
SMITHCADC1,2018-07-18,FAC,0709,2701-92820,NA,NA,I,OXOY (feeding fledgling),NA
SMITHCADC1,2018-07-18,KME,0633,2701-96057,NA,NA,I,KXBW,NA
SMITHCADC1,2018-07-18,KME,0638,2651-64640,NA,NA,I,GRYX,NA
SMITHCADC1,2018-07-18,FAC,0619,2701-96034,NA,NA,I,"RX,BP (feeding nestlings)",NA
SMITHCADC1,2018-07-18,FAC,0720,2701-96033,NA,NA,I,"BX,R""O"" (missing an orange band on the right leg), feeding a fledgling",NA
SMITHCADC1,2018-07-18,FAC,0809,2701-96096,NA,NA,I,BXMY (feeding fledgling),NA
SMITHCADC1,2018-07-18,FAC,0826,2651-64662,NA,NA,I,"KYYX, east side of NMNH",NA
SMITHCADC1,2018-07-18,FAC,0800,2701-96069,NA,NA,I,"RX,P""M"" (missing a mauve band on right leg), feeding fledgling",NA
BANDCATFL1,2018-04-30,ERF,0937,2661-07803,,,I,,
BANDCATFL1,2018-04-30,ERF,1005,2711-54316,-82.5233,29.23552,F,,
CAMPPAUFL1,2018-05-29,ERF,0942,2730-24957,,,I,,1
CAMPPAUFL1,2018-05-29,ERF,0945,2711-54375,-,-,I,-,1
CAMPPAUFL1,2018-05-29,ERF,1015,2701-39151,-,-,I,-,1
BOSCJOEDC1,2018-05-28,EIE,1130,2711-77644,-77.064009,38.934771,F,SOSP ORANGE BAND FELL OFF,1
FARYSIMMD1,2018-05-05,EIE,0905,1352-46523,-77.01771,38.98896,I,"NOMO (XM,O)",0
REITBOBMD1,2018-05-04,EIE,0634,2750-44494,-77.02058,38.99424,I,"HOWR (BM,BX)",0
REITBOBMD1,2018-05-04,EIE,0824,2771-42008,-77.02058,38.99424,I,"SOSP (GG,GX)",0
WINSEMIGA1,2018-07-18,AMB,0853,2711-77698,33.8771,-84.375,F,,1
SIZOOPKDC1,2018-07-19,KME,0705,2701-39062,NA,NA,I,"G,WX",0
SIZOOPKDC1,2018-07-19,KME,0748,2701-96055,NA,NA,I,MXGP,0
SIZOOPKDC1,2018-07-19,GRD,0600,2651-64681,NA,NA,I,GWKX,0
SIZOOPKDC1,2018-07-19,GRD,0710,2701-96095,NA,NA,I,KXMO,0
SIZOOPKDC1,2018-07-19,FAC,0550,2701-96041,NA,NA,I,BXOW,0
SIZOOPKDC1,2018-07-19,GRD,0835,2701-96080,NA,NA,I,PXKR,0
SIZOOPKDC1,2018-07-19,NA,NA,NA-NA,NA,NA,NA,NA,NA
SIZOOPKDC1,2018-07-13,KME,0559,2701-96055,0,0,I,MXGP,0
SIZOOPKDC1,2018-07-13,KME,0605,2701-96040,0,0,I,MXYW,0
SIZOOPKDC1,2018-07-13,GRD,0700,2701-96041,0,0,I,BXOW,0
SMITHCADC1,2018-07-12,KME,0716,2701-92820,,,I,OXOY,0
SMITHCADC1,2018-07-12,KME,0716,2701-96069,,,I,RXPM,0
SMITHCADC1,2018-07-12,KME,0608,2701-96034,,,I,RXBP,0
SMITHCADC1,2018-07-12,KME,0707,2651-64662,,,I,KYYX,0
SMITHCADC1,2018-07-12,KME,0756,2701-96033,,,I,"BX,R",0
SMITHCADC1,2018-07-12,KME,0630,2231-55424,,,I,"XO,R",0
SMITHCADC1,2018-07-12,FAC,0720,2701-96057,,,I,KXBW,0
SMITHCADC1,2018-07-12,FAC,0658,2651-64640,,,I,GRYX,0
DUMBOPKDC1,2018-06-22,FAC,0555,2651-54695,,,I,GP.MX,
DUMBOPKDC1,2018-07-05,GRD,0728,2701-96015,,,I,"KK,XY",
DUMBOPKDC1,2018-07-05,KME,0930,2701-92872,NA,NA,I,"KX,WO",NA
DUMBOPKDC1,2018-06-14,fac,0625,2701-96032,,,I,"MX,BK",
DUMBOPKDC1,2018-06-04,GRD,0650,1232-45263,,,I,"RY,YX",
SIZOOPKDC1,2018-06-29,KME,0759,2701-96074,,,I,"BX,MR",
SIZOOPKDC1,2018-06-15,FAC,1006,2741-54477,,,I,"BX,GY",
OPALDPKMD1,2018-06-07,GRD,0550,2701-64623,NA,NA,I,GYBX,NA
OPALDPKMD1,2018-06-07,FAC,0552,2701-96018,NA,NA,I,BXPM,NA
OPALDPKMD1,2018-06-07,KME,0607,2651-64667,,,I,MGPX,
SIZOOPKDC1,2018-05-24,GRD,0800,2701-74726,,,I,"YX,PW",
SIZOOPKDC1,2018-05-24,KME,0800,2701-96016,NA,NA,I,"MX,KR",NA
SIZOOPKDC1,2018-06-11,FAC,0757,2701-96015,,,I,"PX,PW",
SIZOOPKDC1,2018-06-11,GRD,0850,2701-96054,NA,NA,I,"YX,RB",NA
SIZOOPKDC1,2018-06-20,FAC,1040,2641-96827,,,I,PXBP,
SIZOOPKDC1,2018-06-20,GRD,0700,2651-64679,NA,NA,I,RWGX,NA
WHEATPKMD1,2018-06-01,GRD,0645,2701-96023,,,I,YXRY,
WHEATPKMD1,2018-06-01,FAC,0914,2651-64612,NA,NA,I,OWOX,NA
WHEATPKMD1,2018-06-08,KME,1046,2651-64613,,,I,RRKX,
SIZOOPKDC1,2018-06-26,FAC,0908,2651-64675,,,I,"YP,YX",
SIZOOPKDC1,2018-06-26,GRD,0605,2701-96050,NA,NA,I,"YX,GY",NA
SIZOOPKDC1,2018-07-04,KME,0745,2701-96053,,,I,"RX,KG",
WHEATPKMD1,2018-06-13,GRD,1020,2701-96062,,,I,BXPB,
WHEATPKMD1,2018-06-13,FAC,1020,2701-96028,NA,NA,I,YXPB,NA
SMITHCADC1,2018-05-30,FAC,0905,2701-96020,,,I,"MX,MY",
SMITHCADC1,2018-06-12,GRD,0800,2701-96056,,,I,"YX,RR",
WHEATPKMD1,2018-06-25,KME,0732,2701-96017,,,I,KXBM,
WHEATPKMD1,2018-07-02,FAC,0718,2701-96065,,,I,RXYG,
SMITHCADC1,2018-06-28,KME,0708,2701-96036,,,I,"GX,RW",
SMITHCADC1,2018-06-28,FAC,0718,2701-96068,NA,NA,I,"KX,RY",NA
SMITHCADC1,2018-07-03,GRD,0620,2701-92857,,,I,GYGX,
KINGGEOMA1,2018-07-19,TAH,0700,2651-43244,-72.4881,42.0744,I,,0
GRIFRACMA1,2018-07-18,TAH,0800,2651-43549,-72.3702,42.2406,I,,0
KINGGEOMA1,2018-07-18,HLC,,2780-93236,-72.4893,42.0744,I,,0
KINGGEOMA1,2018-07-18,HLC,,2731-55830,-72.4893,42.0744,I,,0
GECACARVA1,2018-05-30,EIE,0800,2701-39081,-77.12254,38.884753,I,"NOCA GB,GX",0
BLOCDAVMD1,2018-05-29,JYR,0745,2651-56270,-77.0044,38.9764,I,"WM,X NOCA",0
BLOCDAVMD1,2018-05-29,EIE,1110,1352-46140,-77.00304,38.975161,F,AMRO,1
BLOCDAVMD1,2018-05-29,EIE,1135,1141-05572,-77.004064,38.975527,F,SOSP,1
BLOCDAVMD1,2018-05-29,EIE,1120,2641-63927,NA,NA,F,GRCA,1
DUMBOPKDC1,2018-07-20,FAC,0615,2651-64693,NA,NA,I,"WP,YX",NA
DUMBOPKDC1,2018-07-20,FAC,0720,2701-96019,NA,NA,I,"WX,BY",NA
DUMBOPKDC1,2018-07-20,KME,0950,2651-64695,NA,NA,I,"GP,MX",NA
DUMBOPKDC1,2018-07-20,KME,0632,2651-64694,NA,NA,I,"RP,OX",NA
DUMBOPKDC1,2018-07-20,KME,0643,2701-96078,NA,NA,I,"GX,BK",NA
LAFOMELVA1,2018-06-04,JYR,1049,2651-52199,-77.15784,38.89461,F,"GRCA GB,YX",1
PATCLORDC1,2018-06-20,JYR,1129,2741-54663,-77.02074,38.58599,F,"SOSP M,X",1
STANJEFMD1,2018-05-01,JYR,1027,2711-54860,-77.0687,38.9765,F,"SOSP GO,BX",1
CAMPGLOMD1,2018-04-30,JYR,1000,2661-31582,-76.92866,39.06249,I,TITMOUSE WITH ALUMINUM BAND ONLY,0
MERIMARMA1,2018-07-21,TAH,1155,2690-87794,-72.7017,42.3086,F,,1
MERIMARMA1,2018-07-21,TAH,1307,2780-14693,-72.702,42.3122,F,,1
BENNBILMA1,2018-07-12,TAH,0741,2651-65681,-72.6691,42.4285,F,,1
BENNBILMA1,2018-07-12,TAH,0803,2780-93379,-72.67,42.4287,I,NA,0
BENNBILMA1,2018-07-12,TAH,0900,2731-55810,-72.6694,42.4276,F,Banded this year,1
BENNBILMA1,2018-07-12,TAH,0926,2850-45234,-72.6703,42.4295,F,Banded this year,1
BENNBILMA1,2018-07-12,TAH,0943,2730-27525,-72.6703,42.4295,F,NA,1
BENNBILMA1,2018-07-12,TAH,1014,2850-45236,-72.6675,42.4293,F,Banded this year,1
TOSCPAMMA1,2018-07-12,TAH,1059,2780-93300,-72.6284,42.5528,I,,0
TOSCPAMMA1,2018-07-12,TAH,1115,2651-43561,-72.6275,42.5525,F,Pretty certain this is the correct bird. Could see GX on right and Y on left. Also seemed to be the female of a pair with a juvenile. Male unbanded.,1
FREYFREMD1,2018-07-23,JYR,1014,2840-18407,-76.4012,39.2258,F,CACH,1
SHERALEMA1,2018-07-21,KMB,0750,2780-93339,0,0,I,,0
VEARRICMA1,2018-07-13,KMB,0711,2571-83252,0,0,I,,0
VEARRICMA1,2018-07-13,KMB,0837,1212-27670,0,0,I,,0
KANEBRIMA1,2018-06-17,KMB,1015,2651-65733,-72.5404,42.5072,F,,1
KANEBRIMA1,2018-06-17,KMB,1034,2780-93610,-72.5408,42.5071,F,,1
KANEBRIMA1,2018-06-17,KMB,0735,2651-43477,0,0,I,,0
AKREMICMA2,2018-07-23,TAH,0937,2850-45291,-72.4695,42.3358,F,Banded this year,1
AKREMICMA2,2018-07-23,TAH,0937,2780-93412,-72.4695,42.3358,F,,1
AKREMICMA2,2018-07-23,TAH,0937,2780-93413,-72.4695,42.3358,F,,1
AKREMICMA2,2018-07-23,TAH,1021,2651-65707,-72.4709,42.338,F,,1
DONOLORDC2,2018-06-13,MAV,1005,2661-31575,38.9294985,-77.1078142,F,"O,OX",1
TANGLAUDC1,2018-06-21,JYR,1120,1352-460555,38.56439,-76.59566,F,"WP,X",1
TANGLAUDC1,2018-06-21,JYR,1145,2651-64561,38.56396,-76.59531,F,"X,GO",1
ARGEGIONC1,2018-04-16,EAF,1200,1352-92408,,,I,"NOMO YO,X seen within 50m",
BACHMARNC1,2018-04-19,EAF,0705,1352-92429,,,I,"AMRO (RG,X)",0
BACHMARNC1,2018-04-19,EAF,1130,1372-29627,NA,NA,I,"AMRO (YX,Y) in front yard at end of foray",1
LANGPETMA1,2018-07-24,TAH,0730,2780-14678,-72.9395,42.1849,I,,0
LANGPETMA1,2018-07-24,TAH,1130,2780-93279,-72.942,42.1848,F,,1
LANGPETMA1,2018-07-24,TAH,1230,2720-99530,-72.9372,42.1837,F,,1
BAILPATNC1,2018-04-25,EAF,1205,2771-40512,-35.7944,79.1625,I,"CARW B,BX male; seen at end of resight foray, but within 50m radius of site center",
CARLDAVFL1,2018-04-26,ERF,0947,2711-54345,-82.43747,29.65916,F,,
CARLDAVFL1,2018-04-26,ERF,0950,2531-09312,-82.43747,29.65916,F,,
MIRKJOEMA1,2018-07-25,TAH,0948,2731-55928,-72.6014,42.5936,F,Banded today.,1
WHEATPKMD1,2018-07-25,FAC,0608,2701-96066,NA,NA,I,"GX,PO",NA
WHEATPKMD1,2018-07-25,FAC,0620,2701-92685,NA,NA,I,"RG,XY",NA
WHEATPKMD1,2018-07-25,FAC,0647,2701-92881,NA,NA,I,"BB,PX",NA
WHEATPKMD1,2018-07-25,FAC,0704,2651-64626,NA,NA,I,"MP,MX",NA
WHEATPKMD1,2018-07-25,FAC,0802,2701-92866,NA,NA,I,"WG,GX",NA
WHEATPKMD1,2018-07-25,FAC,0802,2671-02032,NA,NA,I,"RX,GW",NA
WHEATPKMD1,2018-07-25,GRD,0610,2651-64700,NA,NA,I,"PW,WX",NA
WHEATPKMD1,2018-07-25,GRD,0620,2651-64559,NA,NA,I,"BO,GX",NA
WHEATPKMD1,2018-07-25,GRD,0630,2701-96073,NA,NA,I,"MX,OO",NA
WHEATPKMD1,2018-07-25,GRD,0630,2701-96027,NA,NA,I,"RX,YM",NA
WHEATPKMD1,2018-07-25,GRD,0835,2651-64614,NA,NA,I,"WY,BX",NA
SMITHCADC1,2018-07-26,FAC,0834,2701-96057,NA,NA,I,"KX,BW feeding fledglings",NA
SMITHCADC1,2018-07-26,FAC,0834,2651-64640,NA,NA,I,"GR,YX feeding banded fledglings",NA
SMITHCADC1,2018-07-26,GRD,0640,2231-55424,NA,NA,I,"XO,R feeding fledgling",NA
CIBUJEAFL1,2018-04-19,ERF,0940,2711-54313,,,I,,1
CIBUJEAFL1,2018-04-19,ERF,1020,2701-39117,-82.44582,29.71059,F,,1
VONGJENMD1,2018-07-26,MAV,1018,2651-47573,39.0087,-77.1313,F,"X,GO NOCA",1
WILTALLCO1,2018-06-28,CAW,0822,2720-56385,-105.1071,39.9878,I,"X,KK; BCCH",NA
TESTINGDC1,2017-05-09,klw akw,0947,1232-94749,-77.00241,38.97529,F,"XY, Y",1
TESTINGDC1,2017-05-09,klw akw,1030,2421-62300,-77.0009,38.97382,F,noData,1
TESTINGDC1,2017-05-09,klw,1051,2711-54852,-77.00157,38.9745,F,noData,1
TESTINGDC1,2016-07-10,DLN,1135,2651-47623,-77.00515466,38.974355,F,noData,1
TESTINGDC1,2016-07-06,DLN,1419,2531-74600,99999,99999,I,noData,99999
CHALMICGA1,2018-07-29,AMB,0731,1372-29303,34.2437,-84.3567,F,Appeared to be associating with fledglings,1
ALCOKENGA1,2018-07-28,AMB,0907,2711-77691,34.2024,-84.5271,F,,1
ALCOKENGA1,2018-07-28,AMB,0914,2671-01929,34.2028,-84.5274,F,,1
SAPPBILGA1,2018-07-29,AMB,0815,2711-57722,33.8274,-84.269,F,,1
WESTOPKVA1,2018-06-28,MLH,,2701-96116,0,0,I,,0
WESTOPKVA1,2018-06-28,MLH,,2701-96112,0,0,I,,0
WESTOPKVA1,2018-06-28,MLH,,2701-96111,0,0,I,,0
WESTOPKVA1,2018-07-10,MLH,6:30,2701-96116,0,0,I,Potential dad of nest 18-40.,0
JMUARBOVA1,2018-07-18,MLH,7:10,2701-96118,0,0,I,Mom of nest 18-85.,0
DICKEMMGA1,2018-07-30,AMB,0853,2671-01995,33.8304,-84.2731,F,,1
DICKEMMGA1,2018-07-30,AMB,0927,2711-77960,0,0,I,,1
KENTADAFL1,2017-05-20,ERF,1005,2640-61859,-82.30994,29.6501,F,noData,1
KENTADAFL1,2017-05-20,ERF,1035,2710-25711,-82.31009,29.64887,F,noData,1
CHERNADFL1,2016-04-18,ZZ,0001,2661-07672,,,T,banded at KENTADAFL1,1
BEARKARNC1,2018-05-15,EAF,0715,851-39846,,,I,"NOCA male (GY,X) at feeder",0
BEARKARNC1,2018-05-15,EAF,1010,0951-61588,,,I,"GRCA male (XM,R) called in with playback and was countersinging; could not catch",0
BEARKARNC1,2018-05-15,EAF,1100,851-39846,-78.66648,35.86768,F,"NOCA male (GY,X).",1
BEARKARNC1,2018-05-15,EAF,1145,0951-61588,-78.66678,35.86683,F,"GRCA (MX,R). Color combo possibly entered wrong in database?",1
BEARKARNC1,2018-05-15,EAF,1205,2651-44827,-78.66506,35.86722,F,"GRCA (BX,B)",1
BEEGERLNC1,2018-04-27,EAF,1132,2701-55831,-78.65462,35.889,F,"GRCA male (OY,X) singing in neighbor's yard",1
BEEGERLNC1,2018-04-27,EAF,1240,2701-55831,NA,NA,I,"GRCA (OY,X) in backyard singing and fighting with another GRCA male (banded? couldn't see legs), with another GRCA (unbanded) in tree",0
BROANANNC1,2018-05-10,EAF,1050,2791-89610,-78.9745,35.07138,F,"CARW male (OX,G) tailless after banding!",1
BROANANNC1,2018-05-10,EAF,1045,951-61564,-78.9744,35.07132,F,"NOCA male (-,BX) has lost G on left leg",1
BROANANNC1,2018-05-10,EAF,1245,951-61565,-78.97572,35.07067,F,"Male NOCA. Tried unsuccessfully for over 30 min to see the colors on this bird's legs (could only confirm X on right), who was chasing 2 unbanded males. NOCA (R,XO) is the only individual possible that has X on the right and is not listed as female in database, and is not (G,BX) who was seen on the opposite side of the multi-acre property and was cooperative to viewing.",1
BUDNNORNC1,2018-05-01,EAF,0800,2771-40547,,,I,"CARW male (MX,R) feeding at nest within site; 2-3 nestlings ~5-6 d old, 2 unhatched eggs.",
BUDNNORNC1,2018-05-01,EAF,0815,2711-64125,,,I,"CARW female (XO,Y) feeding at nest within site; 2-3 nestlings ~5-6 d old, 2 unhatched eggs.",
BUDNNORNC1,2018-05-01,EAF,1120,1352-92446,-79.02696,36.01172,F,"NOCA F (OY,X); saw yellow band",
BUDNNORNC1,2018-05-01,EAF,1140,2651-14162,-79.0268,36.01194,F,"NOCA F (BX,R) came in to call; being closely followed by NOCA M with (M,X)",
BUDNNORNC1,2018-05-01,EAF,1140,0851-39967,-79.0268,36.01194,F,"NOCA M (M,X) came in to call; may be missing a M band, or color combo may be written wrong in database; appeared to have only M on left and nothing on right; closely following NOCA F (BX,R)",
BUDNNORNC1,2018-05-01,EAF,1157,2651-14162,-79.0268,36.0119,F,"NOCA F (BX,R) nest; flushed female off 3 eggs",
BURGRENNC1,2018-05-18,,,-,,,,,
BURNDENNC1,2018-05-09,EAF,,2771-40407,,,I,"CARW (X,GG) at deck feeder",0
BURNDENNC1,2018-05-09,EAF,1110,NA-NA,-79.89015,36.08247,F,"GRCA male (?,OX) could be either of 2 males. Uncooperative.",1
BURNDENNC1,2018-05-09,EAF,1225,NA-NA,-79.89174,36.08275,F,"GRCA male (?X,?) could be either of 2 males. Uncooperative.",1
BURNDENNC1,2018-05-09,EAF,1300,NA-NA,-79.88976,36.0834,F,"GRCA (W?,??) banded, but didn't perch long enough. Uncooperative.",1
CAMPSUSNC1,2018-06-05,EAF,1201,2850-20718,-79.32595,35.16764,F,"CACH male (OX,P)",1
CAMPSUSNC1,2018-06-05,EAF,1206,0851-39921,-79.32663,35.16792,F,"NOCA male (KG,X) maybe has scaly leg? Legs look thick.",1
CAMPSUSNC1,2018-06-05,EAF,1215,2701-55850,-79.32747,35.16849,F,"NOCA female (XO,W) followed and fed by male (?,RX)",1
CAMPSUSNC1,2018-06-05,EAF,1210,951-61573,-79.32747,35.16849,F,"NOCA male (?,RX). Only 1 male NOCA with this combo on right: (Y,RX)",1
CAMPSUSNC1,2018-06-05,EAF,1235,2791-89621,-79.32821,35.16757,F,"CARW male (X,KO)",1
CASTTOMNC1,2018-05-03,EAF,1030,2180-,,,I,"HOWR male singing on nest box definitely banded, but couldn't see colors after much trying. Unfortunately, cannot determine individual because there a 4 possible male HOWR here.",0
CASTTOMNC1,2018-05-03,EAF,1220,951-61541,-80.32045,36.10205,F,"NOCA male (?,GX). Only possible individual is (W,GX), may have lost band on left.",1
CONNJOHNC1,2018-05-14,EAF,0900,851-39803,,,I,"NOCA male (X-,R) while banding. Missing G on lower left.",0
CONNJOHNC1,2018-05-14,EAF,1040,851-39803,-78.6319,35.79617,F,"NOCA male (X-,R). Missing G on lower left.",1
CONNJOHNC1,2018-05-14,EAF,1040,2711-64048,-78.63206,35.79625,F,"CARW male (X,RO)",1
COTTVANNC1,2018-06-13,EAF,,2711-64131,0,0,I,"CARW (OM,X) while conducting point count or banding - forgot to record time",0
COTTVANNC1,2018-06-13,EAF,1025,2651-44841,-78.70471,35.90067,F,"NOCA female (X,YK)",1
COTTVANNC1,2018-06-13,EAF,1205,2850-20722,-78.70489,35.90179,F,"HOWR male (X,YB)",1
CRAIJOSNC1,2018-05-19,,,-,,,,,
CRAIJOSNC1,2018-07-08,EAF,0650,2180-92595,-78.48706,36.01924,F,"CACH (G?,R?X) but light dim. Hard to tell if G or B or left, and R or P or O on upper right. Based on possible combos, only (B,OX) fits my description, so I am recording that bird.",1
CRAIJOSNC1,2018-07-08,EAF,0800,2651-44828,-78.48729,36.01908,F,"NOCA male (KX,B) from this year",1
DEBRMARNC1,2018-04-20,EAF,0930,2711-64170,-,-,I,"CARW (RX,B) in yard during banding",0
HEADDOTGA1,2018-08-05,AMB,0714,2711-58031,34.1542,-84.3359,F,,1
BELMNIKGA1,2018-08-05,AMB,0850,2671-01924,34.0536,-84.3424,F,,1
BELMNIKGA1,2018-08-05,AMB,0854,2750-41327,34.0536,-84.3423,F,,1
DOWDMIRNC1,2018-06-23,,,-,,,,,
DURBLAUNC1,2018-06-06,,,-,,,,,
FERNKARNC1,2018-07-07,EAF,1100,1372-29640,-79.11526,36.08794,F,"NOMO male (OX,B) w/food, flying to tree where fledglings heard. unbanded adult also feeding. this point as close as I could get - actual location 30m farther into neighbor's property",1
FOSTSTENC1,2018-06-28,,,-,,,,,
GERWJOHNC1,2018-06-25,,,-,,,,,
GERWJOHNC1,2018-07-19,,,-,,,,,
GLORPETNC2,2018-05-07,,,-,,,,,
GOINJANNC1,2018-07-13,,,-,,,,,
HAGACOUNC1,2018-04-23,,,-,,,,,
HAHNMARNC1,2018-04-17,RWR,0940,2771-40528,-78.66788,35.748,F,"CARW (BX,O)",1
HOPKMARGA1,2018-08-09,AMB,0737,2711-77694,34.048,-84.4699,F,,1
HARABARNC1,2018-05-08,EAF,1040,2850-20710,-79.86292,36.10158,F,"HOWR (WX, R)",1
HARABARNC1,2018-05-08,EAF,1110,2701-55876,-79.86928,36.10154,F,"NOCA male (WX,O)",1
HARABARNC1,2018-05-08,EAF,1130,NA-NA,-79.86285,36.10266,F,"NOCA male (-X,-) has color bands missing. Could be 1 of 2 males banded with metal band on left in 2016, or a bird listed as unknown sex in 2016.",1
HARVSUENC1,2018-06-19,EAF,0830,2771-40527,,,I,"CARW (PP,X)",0
HARVSUENC1,2018-06-19,EAF,1005,---,-78.52288,35.79379,F,"CACH (?,Y?). Uncooperative. 1 of 2 possible birds with Y on right.",1
HARVSUENC1,2018-06-19,EAF,1100,2771-40526,-78.52531,35.79286,F,"CARW (W, KX) at edge of foray circle",1
HINTLORNC1,2018-07-09,,,-,,,,,
IVESALINC1,2018-06-07,,,-,,,,,
JENSKEINC1,2018-06-20,EAF,0610,0851-39811,,,I,"NOCA male w/yellow band in dim light. Only possibility is (X,RY).",0
JENSKEINC1,2018-06-20,EAF,1020,2651-44849,-78.80631,35.74963,F,"GRCA male (X, RW)",2
JENSKEINC1,2018-06-20,EAf,1030,0851-39817,-78.805,35.74997,F,"GRCA (O,RX)",2
GETZGLEPA1,2018-07-07,AMV,1030,2651-56430,0,0,I,,0
KNIGKENNC2,2018-06-14,,,-,,,,,
LIPSMARNC1,2018-06-11,EAF,1050,2791-89624,-79.42549,36.10022,F,"SOSP (PX,B)",1
LOFLKATNC1,2018-07-02,EAF,0605,2771-40532,,,I,"CARW (BX,B) in yard during point count",0
LOFLKATNC1,2018-07-02,EAF,0920,2771-40532,-78.79237,35.71626,F,"CARW (BX,B) with unbanded adult",1
LOFLKATNC1,2018-07-02,EAF,0940,0951-61593,-78.79237,35.71626,F,"NOCA male (K,X-), missing O band on right? This is only possible individual.",2
MANDMARNC1,2018-06-09,,,-,,,,,
HOPEGREPA1,2018-07-29,AMV,0845,2441-14489,-79.9702,40.3394,F,,1
HOPEGREPA1,2018-07-29,DLC,0914,2441-14490,-79.9705,40.3383,F,,1
RIGAMARPA1,2018-07-30,RSM,0630,2711-77843,0,0,I,,0
MCCODINNC1,2018-06-21,EAF,1005,2651-44850,-80.32429,36.1441,F,"NOCA pale male (KX,R)",1
MCCODINNC1,2018-06-21,EAF,1102,2701-55868,-80.32289,36.14534,F,"NOCA female (X,WG)",1
MEADRUTNC1,2018-04-18,,,-,,,,,
MOSELYNNC1,2018-07-12,EAF,1130,2701-55865,-79.42336,36.0513,F,"NOCA male (X,GO)",1
PENNGRANC1,2018-06-26,,,-,,,,,
ROBELINNC1,2018-07-10,EAF,0930,1372-29643,-80.29075,36.10926,F,"AMRO female (X,PM) building nest in redbud by front door",1
ROBELINNC1,2018-07-10,EAF,1015,2180-92528,-80.29084,36.10886,F,"CACH male (B,?X) singing, maybe missing M band on right",1
ROBELINNC1,2018-07-10,EAF,1025,1372-29643,-80.29082,36.10886,F,"AMRO female (X,PM) gathering mud in creek here for nest",1
ROBELINNC1,2018-07-10,EAF,1130,1372-29644,-80.29083,36.10926,F,"AMRO fledgling being fed here by unbanded adult, and with another (unbanded) fledgling",1
ROSETRANC1,2018-07-11,,,-,,,,,
SANFTIFNC1,2018-05-12,EAF,0830,2771-40519,,,I,"CARW male (BX,O) in yard while banding",0
SENZIRINC1,2018-07-06,,,-,,,,,
SORECLYNC1,2018-04-30,EAF,1013,2790-45041,-78.45469,35.68074,F,"CACH male (X,MY)",1
SORECLYNC1,2018-04-30,EAF,1020,2771-40525,-78.45444,35.68052,F,"CARW male (OX,R) singing in wood pile",1
SORECLYNC1,2018-04-30,EAF,1033,2651-44809,-78.4548,35.681,F,"GRCA (PX,G)",1
TAYLJERNC1,2018-06-08,EAF,1104,2791-89622,-79.45274,36.09595,F,"CARW male (PX,Y)",1
